깜짝,"startling, surprising, all of a sudden",Emotions or Reactions
깔끔하다,"fatigue, exhaustion, tiredness",Health and Wellness
긴장하다,be nervous,Emotions or feelings
깨다,waiter,Occupations
깨끗한,clean,Adjectives
깜빡하다,"to become better, improve, advance, progress",Self-improvement
꺼요,language study abroad,Education
꺼내요,to be small,Size
깨닫다,flour-based food,Bakery Items
깨뜨리다,"contact, touch, make contact with",Actions or Verbs
꺼냈어요,to be small,Size or dimensions
꺼내다,conscience,Moral Values.
껌,chewing gum,Snacks or Treats
꺼낼 거예요,to be small,Size
껐어요,language study abroad,Travel
깨진,broken,Adjectives describing conditions or states.
껍질,"skin, bark, peel, nutshell, shell, frame",Nature
껴요,to pay,Finance
꼈어요,to pay,Shopping
꼬박꼬박,"regularly, on a regular basis",Adverbs
꼬마,"expansion, growth, increase, expand, swell",Size or Age
꼭,surely,Certainty
꼬다,"temperature below freezing, below zero",Weather and Seasons
꼴불견,"arms, weapon",Military/warfare.
꼴찌,"the last, the bottom, worst performer",Rankings/Competition
꼬리,"womanizer, playboy",Relationships
꽃,"flower, bloom, blossom",Nature
꽃바구니,flower basket,Flower arrangements.
꼼짝 못하다,"to be unable to move at all, stuck, in a fix, at a loss",Difficulty or Helplessness
꽃무늬,floral design,Flowers
꽉,"for the time being, for a while, for now",Time expressions
꽃병,"flower vase, vase",Household items
꽃다발,"bouquet, bunch of flowers",Celebrations and Special Occasions
꽤,"quite, fairly, rather, pretty",Degree adverbs.
꽃잎,petal,Flower parts
깨,sesame,Foods
꽃집,flower shop,Shops and Stores
꾸다,canned food,Food & Drinks
꿀,soy bean paste stew,Korean Food
꿈,"intersection, crossroads, street corner",Places in a city
꿀벌,bee,Insects
꾸준히,"steadily, consistently, constantly, persistent",Adverbs
꿈속,inside a dream,Dreams
꿈꾸다,to be mysterious,Fantasy and Dreams
끄다,language study abroad,Education.
끄덕였어요,"to be defeated, lose",Emotions and Reactions
끄덕이다,"to be defeated, lose",Competition or Sports
끄덕일 거예요,"to be defeated, lose",Competition/outcomes.
끌 거예요,language study abroad,Education
끈,cord,Items found in a backpack
끝,"sir, madam, formal title",Respectful Titles
끊기다,be cut off,Actions
끊어지다,fallen leaves,Autumn.
끔찍하다,"to be terrible, horrible, awful, horrific",Adjectives describing negative emotions.
끌어내다,"to take out, bring out, drag out",Actions or Verbs
꿩,pheasant,Birds
끌,chisel,Tools or carpentry.
끝내,outside the window,Locations or Places
낄 거예요,to pay,Finance or Money
끝내다,finish,Actions
끼다,to pay,Money and transactions.
나,I,Pronouns
나갈 거예요,"to go out, go outside, leave",Activities/Actions
나가사키 시,Nagasaki,Cities
나가다,"to go out, go outside, leave",Travel and transportation
나노기술,nanotechnology,Cutting-edge Technology
나고야 시,Nagoya,Japanese Cities
나누다,odd number,Mathematics
나눠요,odd number,Mathematics
나눌 거예요,odd number,Numbers
나뉘다,"to be divided, split, distributed",Division or splitting
나뉘어요,"to be divided, split, distributed",Mathematics (Division)
나뉘었어요,"to be divided, split, distributed",Actions
나눴어요,odd number,Numbers
나라,"country, nation",Geography
나다,"to be pretty, beautiful, cute",Appearance and Beauty
나무,"tree, wood",Nature
나뉠 거예요,"to be divided, split, distributed",Actions
나갔어요,"to go out, go outside, leave",Activities
나르다,"farmhouse, farming family",Agriculture
나무껍질,bark,Nature
나물,seasoned vegetables,Korean Food
나뭇가지,"tree branch, bough, twig",Nature
나방,moth,Insects
나뭇잎,"leaf, foliage",Nature
나비,butterfly,Insect
나빠졌어요,"to grow worse, deteriorate",Negative changes
나가요,"to go out, go outside, leave",Activities
나빠요,"to be bad, poor",Adjectives
나쁘다,"to be bad, poor",Negative adjectives
나빴어요,"to be bad, poor",Adjectives
나빠질 거예요,"to grow worse, deteriorate",Opposite of Improvement
나쁠 거예요,"to be bad, poor",Adjectives
나빠지다,"to grow worse, deteriorate",Opposites/Antonyms
나빠져요,"to grow worse, deteriorate",Negative verbs
나사렛,Nazareth,Biblical Locations
나아가다,"wish, hope, desire",Aspiration
나아갈 거예요,"to wear out, run down",Emotions and Feelings
나사돌리개,screwdriver,Tools
나아가요,"to wear out, run down",Verbs of Action
끄덕이에요,"to be defeated, lose",Competition or Sports
나아갔어요,"to wear out, run down",Clothing and Fashion
나열하다,"to list, arrange in order",Organizing Things
나올 거예요,to come out,Verbs
나와요,to come out,Verbs
나왔어요,to come out,Verbs
나오다,to come out,Motion verbs
나요,"to be pretty, beautiful, cute",Appearance or Beauty
나이,age,Age and stages of life
나중에,later,Time expressions
나이프,knife,Kitchen utensils
나침의,compass,Navigation
나흘,four days,Time measurements
나침반자리,Pyxis,Constellations
낙지,octupus,Sea creatures
난로,"heater, stove",Household appliances.
낙엽,fallen leaves,Autumn
난소,ovary,Anatomy.
낚시,"stockings, pantyhose",Clothing and Fashion.
난방,"heating, heating system",Household items
날다,half-moon-shaped rice cake,Korean Traditional Food
날,day,Time measurements
날씬하다,"to be slim, slender, lean",Appearance
날개,wings,Animals.
날달걀,raw egg,Food ingredients
날마다,"innacuracy, incorrectness",Mistakes or Errors
날씨,weather,Nature
날 거예요,half-moon-shaped rice cake,Food or Korean traditional desserts
날아갔어요,"to be surprised, astonished, startled",Emotions or Reactions
날아가요,"to be surprised, astonished, startled",Reactions or Emotions
난파선,wreck,Disasters
낙타,camel,Animals
날아갈 거예요,"to be surprised, astonished, startled",Emotions
날짜,end of the month,Time/calendar
날았어요,half-moon-shaped rice cake,Korean Food
날아요,half-moon-shaped rice cake,Korean Food
남,"other people, others, stranger",Personality traits
날치자리,Volans,Constellations
나의,my,Possessions
날아가다,"to be surprised, astonished, startled",Emotions or Reactions
남녀,men and women,Gender Differences
남기다,leave behind,Verbs using 초 (ch) as initial sound.
남대문,north,Cardinal directions
남다,"to remain, be leftover, be profitable,",Profitability
남미,South America,Continents
남동생,younger brother,Family members
남매,brother and sister,Family
남산,northeast,Direction (Directional Words)
남색,"indigo, deep blue, navy",Colors
남아메리카,South America,Continents
남몰래,secretly,Stealth or Secret Actions
남성,grandson,Family relations
남아요,"to remain, be leftover, be profitable,",Profitability
남자,"man, him",Gender pronouns
남았어요,"to remain, be leftover, be profitable,",Verbs related to quantities or leftovers
남중국해,South China Sea,Geography
남을 거예요,"to remain, be leftover, be profitable,",Business and finance.
남쪽,south,Cardinal Directions
남학생,male student,Education
남자친구,a boyfriend,Relationships
남해,the South sea,Seas and Oceans
남편,husband,Family relations
낭독하다,"to read aloud, recite",Activities or Actions
났어요,"to be pretty, beautiful, cute",Physical Appearance
납치하다,to kidnap,Crime
낮,"day, daytime",Time of day
낮잠,nap,Daily Routines
남극점,South Pole,Geography
낭만,romance,Emotions and Feelings
낯,face,Body Parts
낯설다,"to be unfamiliar, strange, unknown",Adjectives
낯설어요,to be unfamiliar,Adjectives describing feelings or emotions.
낱소리,phoneme,Linguistics.
낯설었어요,to be unfamiliar,Adjectives describing feelings or emotions.
낯설 거예요,to be unfamiliar,Adjectives
남친,boyfriend,Relationships
낳아요,"to give birth, deliver, cause the existence",Life Events
낳다,"to give birth, deliver, cause the existence",Family and Relationships
낳았어요,"to give birth, deliver, cause the existence",Family and Relationships
내,father,Family members
내가다,"to take out, take away, remove",Verbs.
내과,internal medicine,Medical specialties
내기,"bet, betting, wager",Gambling
내내,portal,Video Games
내놓아요,"to be very big, huge, enormous",Size or magnitude
내년,next year,Time expressions
내놓다,"to be very big, huge, enormous",Size and scale
내다,to pay,Finance
내놓을 거에요,"to be very big, huge, enormous",Size & Scale
내놓았어요,"to be very big, huge, enormous",Size/Scale
내려가다,deer,Animals
내려오다,come down,Directional verbs
내복,long underwear,Clothing
내부,inner space of an object,Parts of a building
내분비학,endocrinology,Medical specialties
내리다,to print,Printing
내용,"contents, substance, details, message",Information and Communication
내요,to pay,Financial transactions
낭만적,romantic,Emotions and Feelings
낳을 거예요,"to give birth, deliver, cause the existence",Family and Life
내적,"inner, internal",Adjectives describing feelings or characteristics
내일,tomorrow,Time expressions
내전,civil war,History
내주,next week,Time expressions
내성적,"introverted, reserved",Personality Traits
냄비,"pot, saucepan",Kitchen utensils
냄새,"background, setting",Senses
낼 거예요,to pay,Financial transactions
냄새를 풍기다,smell,Senses
냉면,cold noodles,Korean Food
냈어요,to pay,Finance
냉장고,refrigerator,Household appliances
냉전,Cold War,Historical Events
냉정하다,"to be cool-headed, objective, cold-hearted, composed",Personality traits
너머,"beyond, over, the other side",Spatial Concepts
너,you,Pronouns
너무나,"to rescue, help, save",Heroes or Rescues
널리,"widely, broadly, all over, extensively",Adverbs
너희,"brothers, siblings",Family relations
넋,to yawn,Actions or Behaviors.
너무하다,"to be unreasonable, too much, excessive",Adjectives describing behavior or actions.
넉넉하다,"to be sufficient, plenty",Sufficiency or Abundance
넓적다리,thigh,Parts of the body
넘기다,"to plunder, loot, pillage",Warfare and Conflict
넘어져요,romantic,Romantic comedies
넘어졌어요,romantic,Love and relationships
넘어서다,"to pass over, exceed, go over",Achievements
넘어지다,romantic,Emotions
넘나들다,"to come and go often, transcend",Movement or Travel
넘어질 거예요,romantic,Emotions
넘쳐요,"to overflow, run over, exceed, flood",Natural Disasters
넘치다,"to overflow, run over, exceed, flood",Abundance
넘칠 거예요,"to overflow, run over, exceed, flood",Water-related terms
넘쳤어요,"to overflow, run over, exceed, flood",Exceeding limits
네덜란드령 안틸레스,Netherlands Antilles,Countries
넣다,blade of a knife,Kitchen utensils
내쉬다,"to exhale, breathe out",Breathing
네모,square (4 sided shape),Shapes
년대,"last time, the other day",Time expressions
녀석,"young man, young people, youth",Youth
네페르티티,Nefertiti,Historical Figures
네 살,"duo, pair",Numbers
노간주나무속,juniper,Trees
노,oar,Water sports
년,year,Time measurements
노동,"parking lot, parking garage",Places.
노년기,old age,Life stages
노동자,"worker, laborer",Occupations
노란색,yellow,Colors
노랄 거예요,to be yellow,Colors
노랗다,to be yellow,Colors
노래,song,Music
노래방,karaoke room,Entertainment.
노래하다,to sing,Music
넥타이,necktie,Clothing Items.
노래요,to be yellow,Colors
노래자랑,singing contest,Competition
노랬어요,to be yellow,Colors
노랜만에,after a long time,Time expressions
노름하다,to gamble,Activities and hobbies
노르웨이 해,Norwegian Sea,Seas and Oceans
