input,answer,variation
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 的业进世与务隔主司为全服主没物是要里地行行理绝管公进业理必体屋有也管
seq2: 没进隔也务服全业与公有为行主世绝管行管里理的是司体物主业地进周要屋必理",周,增加
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 屋管体必理的行要业公没物地也绝隔是司服行全主主管为务理有世业进与里进
seq2: 绝要司物行里业没为公隔有进的世是服主行进全理理与管必主管地业也屋体",务,删除
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 地业司主屋业进行理为管主服是里进隔务公体物没世行必理全有管绝的与要也
seq2: 绝进要隔世主管与体全必地行有理也行的进业行理为主业没物管司务服屋里是",公,修改
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 有一可起基看调色以钱的来以所赘上面本一这套招致没又省外与累起来马学感积
seq2: 看学的起感上面积可省以来累所马有外来套招一又基赘以调钱起一没这致本色与",是,不变
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 以色累调可一省致积来与这招套赘来本马钱基起看感以又上的学有所外面起没一
seq2: 本的来有外过一没所积面套起赘来与致基学色又以感累上以马省看招钱可一这调起",过,增加
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 学以积面赘来色本致外调有可省又招没一一累与起上基这套所马以感的起来看钱
seq2: 来本起致所没赘调学一与感基又以一马有累招的可套色外面积上起以省看来这",钱,删除
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 又起钱致赘看一这的与一以所来本省可有基上色起感积以来学面套招马调没外累
seq2: 魔可一起招一感来外上基来与以没有赘以色面这所积调又起学累省本套钱看的致",马,修改
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 约居精众权易师引水家奥威传学吸点居秘风括了的化中宅彩华承活津包乾动坤文大
seq2: 威乾的文约精师众居奥家学承易华点彩化权括水中包津居吸传宅坤秘动引活大风了",是,不变
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 乾津了学动众大括家吸秘风精中包权约居传坤华活承师化引奥点易居文彩宅的威水
seq2: 引约了坤奥宅活居秘传风威承居师家易学包中精津点乾华括动吸水彩文觉众大化权的",觉,增加
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 约承的权秘易动居坤括传宅文中彩活学师风众津了威吸化乾家水大居精点华包引奥
seq2: 动化文约津大吸活中水秘易乾师学权引家彩括传坤了宅威的居华精承包居点风奥",众,删除
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 秘居精易承师大学风约坤活奥引华乾了点中彩居权宅包文的水吸津传动家威括众化
seq2: 文包不家中学的风点了居动吸华师彩括水秘乾权精活易承引坤津威奥化众约居宅传",大,修改
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 住这想是我是居个者讲个延一个看续一不者或说是潮一性我回划规而觉个更师想得一
seq2: 得个划住想我一想个潮居更者看续一讲不个延我回是性一师这觉一而或是者规个说是",是,不变
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 性看或是觉我个想一潮得这个想回居是规个一是更续不讲住一延者个划者一师而说我
seq2: 得是居觉个一一我住是讲性这潮一不而看说是个划者者想续师本想个一个回规我更或延",本,增加
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 续是者是个一潮延得觉我个居师说想想个划一更我看住性规是一一或回不个讲而者这
seq2: 我而性这住觉更延居不讲续或是我个回想潮者划想说一者个个是师一一得一规个是",看,删除
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 不我想者是个住潮一个划我是是性一得延而续个规者看居师这或个更一讲一回想说觉
seq2: 讲说划且是得是想延一一更师这我而个个潮者看想住我是个回个续不一觉一居或者规",性,修改
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 重先无手准对明打顿长东出天领论布的是擅应兰伊说最有的西此的水所便己自己要罗因
seq2: 擅重西论要应长手的准因领无说伊明罗东打先布便出己此最水顿的己天自的有是对所兰",是,不变
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 擅兰重领水明先打有顿己对因出己天西罗手无自布伊的最论准此东是说所的便要的应长
seq2: 最的布此应是明水先打擅手伊便准兰己领己长西说东无天重要论的球出顿的有自所因罗对",球,增加
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 便说准对的水己的最无东是应此要有长自擅所罗的兰领西明先顿布重因出伊打论手天己
seq2: 准是要西无领顿出说长兰对的布手最伊自重便明此应水打有的擅罗天己所论东的因己",先,删除
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 重先的擅的准长水应自最天说明论便对出东领无顿因有己布所兰手是己打要西的伊罗此
seq2: 出因己天顿自伊明重手水所最长兰的先准跟应是此的打的西便有擅要布己对说东无罗领",论,修改
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 词据态成现了使保们译时用在则在现原动语句都时根从和系分一部表表完时用致文持我使
seq2: 据分成表根从现语一译用态完系时们致现都文在动使持了表句则词我保时使用部在和原时",是,不变
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 译在时用分使都时动我了致保成系用一句使们文语现表和表持态时现部完原则从根据词在
seq2: 现态使和了分在使致时持保语都从完成们我据动则时一用在文句表现系译部表根原用时时词",时,增加
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 保成完语在文在据现态词一致表原则用系现使译动持和从时表时分用们都使根句了时我部
seq2: 时保句译现一和致都从持在则了用词语部系成根完据使原我文时们用现态表在时分使动",表,删除
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 都我保语表态据原词时则现用持和从在时用在成时使了现一动系部句文译们表完使根致分
seq2: 系据根部动成保致都表完别现用了译则时分我时使词们句现在在使持用和从一文语态原表",时,修改
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 里门为定秀工肋设排方被书了衣小具柜家制厂进大牌子计地房更的网出大其友家一一称鸡花
seq2: 厂门的家制牌工地鸡友出大网更称为设柜里小其肋定大书排进方被花一家子一了秀房具衣计",是,不变
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 出鸡被排小进厂一大称书网为柜设计花家肋家工里牌房门定更制衣秀了具其方子地的友大一
seq2: 了其定进排秀具鸡柜方一称计地小出家衣厂大更里家书牌为门工一子花网肋的被大友设鼓制房",鼓,增加
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 进为设更排方肋制的一称家大网被门书牌家小衣其友大鸡秀房工花地定子柜了出具一计里厂
seq2: 子里柜小工书门制出家设大进排具为房的其称方大友牌计一一鸡了地定厂更家肋被网花秀",衣,删除
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 大小进子里肋柜为大一房家衣计称排方其具的工秀制设牌了家被地出门书友花网定一更鸡厂
seq2: 网计了为的一里方定小柜肋制更出被具友工其子房鸡家大进秀设厂家排一依称花大门衣地牌",书,修改
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 目中在负纯侯考很人题到性用是正霞了的目都心次起略作单有定词试策考确很决多题的那单词
seq2: 策次正了心的多很在霞单考目人都有略定的目单很纯负性题到是题中试那决确词考用作起侯词",是,不变
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 有确是考了很霞很性词到的心词人正多题试用目决略考次单定题单策作纯都侯负起的在中那目
seq2: 策起很很题的到单次作多负定性决人中纯霞那目有心在了目单本是都正词确题考侯词考用试的略",本,增加
"seq1 和 seq2 中的字是否一一完全对应（忽略顺序）？如果是，回答“是”；如果不是，请指出不同的那个字。
seq1: 心的人作正定侯词题有的目决题到词那略纯了用很策很都起是中试考目在确次负霞考性单多单
seq2: 考很有心略单的性都词在目纯很用负那试策的中题了题起人决定正确词到次是单侯作多霞考",目,删除
